user_location,user_description,user_friends,date,tweet,favourites,feeling,month,word_count,char_count,._count,!_count,@_count,'_count,",_count",/_count,?_count,;_count,-_count,)_count,#_count,(_count,emojis,email_count,nickname_count,url_count,hashtag_count,emoji_count,cleaned_tweet,word_count_cleaned,char_count_cleaned,tokens,cleaned_tokens,lemmatized,spacy_lemmatized,lemmatized_pronouns,pos_tags,lemmatized_str,hour,year
,"Mars & Cars, Chips & Dips",115,2022-07-07 17:56:16,"   pretty much. a van would have more roof height, so you could stand or sit under it for shade.",5225,0,7,22,124,2,0,3,0,1,0,0,0,0,0,0,0,,0,3,0,0,0,pretty much a van would have more roof height so you could stand or sit under it for shade,19,90,"['pretty', 'much', 'a', 'van', 'would', 'have', 'more', 'roof', 'height', 'so', 'you', 'could', 'stand', 'or', 'sit', 'under', 'it', 'for', 'shade']","['pretty', 'much', 'van', 'would', 'roof', 'height', 'could', 'stand', 'sit', 'shade']","['pretty', 'much', 'van', 'would', 'roof', 'height', 'could', 'stand', 'sit', 'shade']",pretty much van would roof height could stand sit shade,"[('pretty', 'ADV'), ('much', 'ADV'), ('van', 'PROPN'), ('would', 'AUX'), ('roof', 'VERB'), ('height', 'NOUN'), ('could', 'AUX'), ('stand', 'VERB'), ('sit', 'VERB'), ('shade', 'NOUN')]","[('pretty', 'ADV'), ('much', 'ADV'), ('van', 'PROPN'), ('would', 'AUX'), ('roof', 'VERB'), ('height', 'NOUN'), ('could', 'AUX'), ('stand', 'VERB'), ('sit', 'VERB'), ('shade', 'NOUN')]",pretty much van would roof height could stand sit shade,17,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 20:58:09," not bad! 

it is high time that the future looked like the future.

same goes for fashion.",7919,1,7,18,99,2,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,not bad it is high time that the future looked like the future same goes for fashion,17,84,"['not', 'bad', 'it', 'is', 'high', 'time', 'that', 'the', 'future', 'looked', 'like', 'the', 'future', 'same', 'goes', 'for', 'fashion']","['bad', 'high', 'time', 'future', 'looked', 'like', 'future', 'goes', 'fashion']","['bad', 'high', 'time', 'future', 'looked', 'like', 'future', 'go', 'fashion']",bad high time future looked like future go fashion,"[('bad', 'ADJ'), ('high', 'ADJ'), ('time', 'NOUN'), ('future', 'NOUN'), ('looked', 'VERB'), ('like', 'ADP'), ('future', 'NOUN'), ('go', 'VERB'), ('fashion', 'NOUN')]","[('bad', 'ADJ'), ('high', 'ADJ'), ('time', 'NOUN'), ('future', 'NOUN'), ('looked', 'VERB'), ('like', 'ADP'), ('future', 'NOUN'), ('go', 'VERB'), ('fashion', 'NOUN')]",bad high time future looked like future go fashion,20,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 20:59:12,starlink for boats! ,104841,1,7,4,43,1,1,0,0,0,3,0,0,0,0,0,0,,0,0,1,0,0,starlink for boats,3,18,"['starlink', 'for', 'boats']","['starlink', 'boats']","['starlink', 'boat']",starlink boat,"[('starlink', 'NOUN'), ('boat', 'NOUN')]","[('starlink', 'NOUN'), ('boat', 'NOUN')]",starlink boat,20,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 21:17:00," a flying, electric boat would be sickkk",9190,0,7,8,53,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,a flying electric boat would be sickkk,7,38,"['a', 'flying', 'electric', 'boat', 'would', 'be', 'sickkk']","['flying', 'electric', 'boat', 'would', 'sickkk']","['flying', 'electric', 'boat', 'would', 'sickkk']",flying electric boat would sickkk,"[('flying', 'VERB'), ('electric', 'ADJ'), ('boat', 'NOUN'), ('would', 'AUX'), ('sickkk', 'VERB')]","[('flying', 'VERB'), ('electric', 'ADJ'), ('boat', 'NOUN'), ('would', 'AUX'), ('sickkk', 'VERB')]",flying electric boat would sickkk,21,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 21:59:24," no, it’s dual, high performance terminals, which are important for maintaining the connection in cho… ",11168,1,7,17,140,1,0,1,0,3,3,0,0,0,0,0,0,,0,1,1,0,0,no its dual high performance terminals which are important for maintaining the connection in cho,15,96,"['no', 'its', 'dual', 'high', 'performance', 'terminals', 'which', 'are', 'important', 'for', 'maintaining', 'the', 'connection', 'in', 'cho']","['dual', 'high', 'performance', 'terminals', 'important', 'maintaining', 'connection', 'cho']","['dual', 'high', 'performance', 'terminal', 'important', 'maintaining', 'connection', 'cho']",dual high performance terminal important maintaining connection cho,"[('dual', 'ADJ'), ('high', 'ADJ'), ('performance', 'NOUN'), ('terminal', 'NOUN'), ('important', 'ADJ'), ('maintaining', 'VERB'), ('connection', 'NOUN'), ('cho', 'NOUN')]","[('dual', 'ADJ'), ('high', 'ADJ'), ('performance', 'NOUN'), ('terminal', 'NOUN'), ('important', 'ADJ'), ('maintaining', 'VERB'), ('connection', 'NOUN'), ('cho', 'NOUN')]",dual high performance terminal important maintaining connection cho,21,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 22:01:18," also, being ruggedized for relentless salt spray & extreme winds & storms in deep ocean is not easy",4915,0,7,19,122,0,0,1,0,1,0,0,2,0,0,0,0,,0,1,0,0,0,also being ruggedized for relentless salt spray extreme winds storms in deep ocean is not easy,16,94,"['also', 'being', 'ruggedized', 'for', 'relentless', 'salt', 'spray', 'extreme', 'winds', 'storms', 'in', 'deep', 'ocean', 'is', 'not', 'easy']","['also', 'ruggedized', 'relentless', 'salt', 'spray', 'extreme', 'winds', 'storms', 'deep', 'ocean', 'easy']","['also', 'ruggedized', 'relentless', 'salt', 'spray', 'extreme', 'wind', 'storm', 'deep', 'ocean', 'easy']",also ruggedized relentless salt spray extreme wind storm deep ocean easy,"[('also', 'ADV'), ('ruggedized', 'VERB'), ('relentless', 'ADJ'), ('salt', 'NOUN'), ('spray', 'VERB'), ('extreme', 'ADJ'), ('wind', 'NOUN'), ('storm', 'NOUN'), ('deep', 'ADJ'), ('ocean', 'NOUN'), ('easy', 'ADJ')]","[('also', 'ADV'), ('ruggedized', 'VERB'), ('relentless', 'ADJ'), ('salt', 'NOUN'), ('spray', 'VERB'), ('extreme', 'ADJ'), ('wind', 'NOUN'), ('storm', 'NOUN'), ('deep', 'ADJ'), ('ocean', 'NOUN'), ('easy', 'ADJ')]",also ruggedized relentless salt spray extreme wind storm deep ocean easy,22,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 22:02:54,super fired up for future product development with our awesome tesla team! such an honor to work with them.,141528,1,7,19,107,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,super fired up for future product development with our awesome tesla team such an honor to work with them,19,105,"['super', 'fired', 'up', 'for', 'future', 'product', 'development', 'with', 'our', 'awesome', 'tesla', 'team', 'such', 'an', 'honor', 'to', 'work', 'with', 'them']","['super', 'fired', 'future', 'product', 'development', 'awesome', 'tesla', 'team', 'honor', 'work']","['super', 'fired', 'future', 'product', 'development', 'awesome', 'tesla', 'team', 'honor', 'work']",super fired future product development awesome tesla team honor work,"[('super', 'ADV'), ('fired', 'VERB'), ('future', 'ADJ'), ('product', 'NOUN'), ('development', 'NOUN'), ('awesome', 'ADJ'), ('tesla', 'NOUN'), ('team', 'NOUN'), ('honor', 'NOUN'), ('work', 'NOUN')]","[('super', 'ADV'), ('fired', 'VERB'), ('future', 'ADJ'), ('product', 'NOUN'), ('development', 'NOUN'), ('awesome', 'ADJ'), ('tesla', 'NOUN'), ('team', 'NOUN'), ('honor', 'NOUN'), ('work', 'NOUN')]",super fired future product development awesome tesla team honor work,22,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 22:26:06," china & japan have awesome trains. 

took bullet train from beijing to xi’an to see terracotta army of 秦始皇.",23569,1,7,20,121,2,0,1,0,0,0,0,1,0,0,0,0,秦始皇,0,1,0,0,0,china japan have awesome trains took bullet train from beijing to xian to see terracotta army of,17,96,"['china', 'japan', 'have', 'awesome', 'trains', 'took', 'bullet', 'train', 'from', 'beijing', 'to', 'xian', 'to', 'see', 'terracotta', 'army', 'of']","['china', 'japan', 'awesome', 'trains', 'took', 'bullet', 'train', 'beijing', 'xian', 'see', 'terracotta', 'army']","['china', 'japan', 'awesome', 'train', 'took', 'bullet', 'train', 'beijing', 'xian', 'see', 'terracotta', 'army']",china japan awesome train took bullet train beijing xian see terracotta army,"[('china', 'PROPN'), ('japan', 'PROPN'), ('awesome', 'PROPN'), ('train', 'PROPN'), ('took', 'VERB'), ('bullet', 'NOUN'), ('train', 'NOUN'), ('beijing', 'PROPN'), ('xian', 'PROPN'), ('see', 'VERB'), ('terracotta', 'NOUN'), ('army', 'NOUN')]","[('china', 'PROPN'), ('japan', 'PROPN'), ('awesome', 'PROPN'), ('train', 'PROPN'), ('took', 'VERB'), ('bullet', 'NOUN'), ('train', 'NOUN'), ('beijing', 'PROPN'), ('xian', 'PROPN'), ('see', 'VERB'), ('terracotta', 'NOUN'), ('army', 'NOUN')]",china japan awesome train took bullet train beijing xian see terracotta army,22,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 22:44:39, i had same great experience from tokyo to osaka,7307,1,7,10,57,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,i had same great experience from tokyo to osaka,9,47,"['i', 'had', 'same', 'great', 'experience', 'from', 'tokyo', 'to', 'osaka']","['great', 'experience', 'tokyo', 'osaka']","['great', 'experience', 'tokyo', 'osaka']",great experience tokyo osaka,"[('great', 'ADJ'), ('experience', 'NOUN'), ('tokyo', 'PROPN'), ('osaka', 'PROPN')]","[('great', 'ADJ'), ('experience', 'NOUN'), ('tokyo', 'PROPN'), ('osaka', 'PROPN')]",great experience tokyo osaka,22,2022
,"Mars & Cars, Chips & Dips",115,2022-07-07 23:29:06,  that is indeed the real question,10505,1,7,8,52,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,that is indeed the real question,6,32,"['that', 'is', 'indeed', 'the', 'real', 'question']","['indeed', 'real', 'question']","['indeed', 'real', 'question']",indeed real question,"[('indeed', 'ADV'), ('real', 'ADJ'), ('question', 'NOUN')]","[('indeed', 'ADV'), ('real', 'ADJ'), ('question', 'NOUN')]",indeed real question,23,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 00:48:09, great!,14086,1,7,2,16,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,great,1,5,['great'],['great'],['great'],great,"[('great', 'ADJ')]","[('great', 'ADJ')]",great,0,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 14:47:39, terrible news,54496,0,7,3,30,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,terrible news,2,13,"['terrible', 'news']","['terrible', 'news']","['terrible', 'news']",terrible news,"[('terrible', 'ADJ'), ('news', 'NOUN')]","[('terrible', 'ADJ'), ('news', 'NOUN')]",terrible news,14,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 14:53:33, the world has gone mad,9548,0,7,6,34,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,the world has gone mad,5,22,"['the', 'world', 'has', 'gone', 'mad']","['world', 'gone', 'mad']","['world', 'gone', 'mad']",world gone mad,"[('world', 'NOUN'), ('gone', 'VERB'), ('mad', 'ADJ')]","[('world', 'NOUN'), ('gone', 'VERB'), ('mad', 'ADJ')]",world gone mad,14,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 15:09:58," agreed, this needs to be addressed",3391,1,7,7,38,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,agreed this needs to be addressed,6,33,"['agreed', 'this', 'needs', 'to', 'be', 'addressed']","['agreed', 'needs', 'addressed']","['agreed', 'need', 'addressed']",agreed need addressed,"[('agreed', 'VERB'), ('need', 'NOUN'), ('addressed', 'VERB')]","[('agreed', 'VERB'), ('need', 'NOUN'), ('addressed', 'VERB')]",agreed need addressed,15,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 15:23:56,  kids are worth it if at all possible. i’m planning to increase childcare benefits at my compan… ,11165,1,7,20,140,2,0,2,0,0,3,0,0,0,0,0,0,,0,2,1,0,0,kids are worth it if at all possible im planning to increase childcare benefits at my compan,17,92,"['kids', 'are', 'worth', 'it', 'if', 'at', 'all', 'possible', 'im', 'planning', 'to', 'increase', 'childcare', 'benefits', 'at', 'my', 'compan']","['kids', 'worth', 'possible', 'im', 'planning', 'increase', 'childcare', 'benefits', 'compan']","['kid', 'worth', 'possible', 'im', 'planning', 'increase', 'childcare', 'benefit', 'compan']",kid worth possible im planning increase childcare benefit compan,"[('kid', 'NOUN'), ('worth', 'ADJ'), ('possible', 'ADJ'), ('i', 'PRON'), ('m', 'VERB'), ('planning', 'VERB'), ('increase', 'NOUN'), ('childcare', 'NOUN'), ('benefit', 'NOUN'), ('compan', 'NOUN')]","[('kid', 'NOUN'), ('worth', 'ADJ'), ('possible', 'ADJ'), ('i', 'PRON'), ('m', 'VERB'), ('planning', 'VERB'), ('increase', 'NOUN'), ('childcare', 'NOUN'), ('benefit', 'NOUN'), ('compan', 'NOUN')]",kid worth possible im planning increase childcare benefit compan,15,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 15:41:50, interesting. who is behind the bot attack?,6742,0,7,8,50,1,0,1,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,interesting who is behind the bot attack,7,40,"['interesting', 'who', 'is', 'behind', 'the', 'bot', 'attack']","['interesting', 'behind', 'bot', 'attack']","['interesting', 'behind', 'bot', 'attack']",interesting behind bot attack,"[('interesting', 'ADJ'), ('behind', 'ADP'), ('bot', 'PROPN'), ('attack', 'NOUN')]","[('interesting', 'ADJ'), ('behind', 'ADP'), ('bot', 'PROPN'), ('attack', 'NOUN')]",interesting behind bot attack,15,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 16:56:23,"  consciousness can understand the nature of the universe. clams, not so much.",6868,0,7,14,104,2,0,2,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,consciousness can understand the nature of the universe clams not so much,12,73,"['consciousness', 'can', 'understand', 'the', 'nature', 'of', 'the', 'universe', 'clams', 'not', 'so', 'much']","['consciousness', 'understand', 'nature', 'universe', 'clams', 'much']","['consciousness', 'understand', 'nature', 'universe', 'clam', 'much']",consciousness understand nature universe clam much,"[('consciousness', 'NOUN'), ('understand', 'VERB'), ('nature', 'NOUN'), ('universe', 'NOUN'), ('clam', 'VERB'), ('much', 'ADV')]","[('consciousness', 'NOUN'), ('understand', 'VERB'), ('nature', 'NOUN'), ('universe', 'NOUN'), ('clam', 'VERB'), ('much', 'ADV')]",consciousness understand nature universe clam much,16,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 17:01:50,  but sponges & starfish obv can ,4954,0,7,9,86,1,0,2,0,0,3,0,1,0,0,0,0,,0,2,1,0,0,but sponges starfish obv can,5,28,"['but', 'sponges', 'starfish', 'obv', 'can']","['sponges', 'starfish', 'obv']","['sponge', 'starfish', 'obv']",sponge starfish obv,"[('sponge', 'PROPN'), ('starfish', 'PROPN'), ('obv', 'VERB')]","[('sponge', 'PROPN'), ('starfish', 'PROPN'), ('obv', 'VERB')]",sponge starfish obv,17,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 17:06:58,  we know so little today. i want to know the meaning of life or whatever the right quest… ,6076,1,7,21,140,2,0,2,0,0,3,0,0,0,0,0,0,,0,2,1,0,0,we know so little today i want to know the meaning of life or whatever the right quest,18,86,"['we', 'know', 'so', 'little', 'today', 'i', 'want', 'to', 'know', 'the', 'meaning', 'of', 'life', 'or', 'whatever', 'the', 'right', 'quest']","['know', 'little', 'today', 'want', 'know', 'meaning', 'life', 'whatever', 'right', 'quest']","['know', 'little', 'today', 'want', 'know', 'meaning', 'life', 'whatever', 'right', 'quest']",know little today want know meaning life whatever right quest,"[('know', 'VERB'), ('little', 'ADJ'), ('today', 'NOUN'), ('want', 'VERB'), ('know', 'VERB'), ('meaning', 'VERB'), ('life', 'NOUN'), ('whatever', 'DET'), ('right', 'ADJ'), ('quest', 'NOUN')]","[('know', 'VERB'), ('little', 'ADJ'), ('today', 'NOUN'), ('want', 'VERB'), ('know', 'VERB'), ('meaning', 'VERB'), ('life', 'NOUN'), ('whatever', 'DET'), ('right', 'ADJ'), ('quest', 'NOUN')]",know little today want know meaning life whatever right quest,17,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 17:17:34, whoever controls the teleprompter is the real president! ,63239,0,7,10,94,1,1,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,whoever controls the teleprompter is the real president,8,55,"['whoever', 'controls', 'the', 'teleprompter', 'is', 'the', 'real', 'president']","['whoever', 'controls', 'teleprompter', 'real', 'president']","['whoever', 'control', 'teleprompter', 'real', 'president']",whoever control teleprompter real president,"[('whoever', 'PRON'), ('control', 'VERB'), ('teleprompter', 'ADJ'), ('real', 'ADJ'), ('president', 'NOUN')]","[('whoever', 'PRON'), ('control', 'VERB'), ('teleprompter', 'ADJ'), ('real', 'ADJ'), ('president', 'NOUN')]",whoever control teleprompter real president,17,2022
,"Mars & Cars, Chips & Dips",115,2022-07-08 19:11:43," future wars are all about the drones. human crews of planes or tanks have no chance.

one exception:… ",40422,0,7,20,140,3,0,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,future wars are all about the drones human crews of planes or tanks have no chance one exception,18,96,"['future', 'wars', 'are', 'all', 'about', 'the', 'drones', 'human', 'crews', 'of', 'planes', 'or', 'tanks', 'have', 'no', 'chance', 'one', 'exception']","['future', 'wars', 'drones', 'human', 'crews', 'planes', 'tanks', 'chance', 'one', 'exception']","['future', 'war', 'drone', 'human', 'crew', 'plane', 'tank', 'chance', 'one', 'exception']",future war drone human crew plane tank chance one exception,"[('future', 'ADJ'), ('war', 'NOUN'), ('drone', 'NOUN'), ('human', 'ADJ'), ('crew', 'NOUN'), ('plane', 'NOUN'), ('tank', 'NOUN'), ('chance', 'VERB'), ('one', 'NUM'), ('exception', 'NOUN')]","[('future', 'ADJ'), ('war', 'NOUN'), ('drone', 'NOUN'), ('human', 'ADJ'), ('crew', 'NOUN'), ('plane', 'NOUN'), ('tank', 'NOUN'), ('chance', 'VERB'), ('one', 'NUM'), ('exception', 'NOUN')]",future war drone human crew plane tank chance one exception,19,2022
,"Mars & Cars, Chips & Dips",116,2022-07-11 04:28:36, hello??? ,11363,0,7,3,26,0,0,2,0,0,0,3,0,0,0,0,0,,0,2,0,0,0,hello,1,5,['hello'],['hello'],['hello'],hello,"[('hello', 'INTJ')]","[('hello', 'INTJ')]",hello,4,2022
,"Mars & Cars, Chips & Dips",116,2022-07-11 05:11:58,chuckmate,190447,1,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,chuckmate,1,9,['chuckmate'],['chuckmate'],['chuckmate'],chuckmate,"[('chuckmate', 'VERB')]","[('chuckmate', 'VERB')]",chuckmate,5,2022
,"Mars & Cars, Chips & Dips",116,2022-07-11 05:36:17,these polar launches will enable complete coverage of earth (where approved by local government) ,56798,1,7,15,120,1,0,0,0,0,3,0,0,0,1,0,1,,0,0,1,0,0,these polar launches will enable complete coverage of earth where approved by local government,14,94,"['these', 'polar', 'launches', 'will', 'enable', 'complete', 'coverage', 'of', 'earth', 'where', 'approved', 'by', 'local', 'government']","['polar', 'launches', 'enable', 'complete', 'coverage', 'earth', 'approved', 'local', 'government']","['polar', 'launch', 'enable', 'complete', 'coverage', 'earth', 'approved', 'local', 'government']",polar launch enable complete coverage earth approved local government,"[('polar', 'ADJ'), ('launch', 'NOUN'), ('enable', 'VERB'), ('complete', 'ADJ'), ('coverage', 'NOUN'), ('earth', 'NOUN'), ('approved', 'VERB'), ('local', 'ADJ'), ('government', 'NOUN')]","[('polar', 'ADJ'), ('launch', 'NOUN'), ('enable', 'VERB'), ('complete', 'ADJ'), ('coverage', 'NOUN'), ('earth', 'NOUN'), ('approved', 'VERB'), ('local', 'ADJ'), ('government', 'NOUN')]",polar launch enable complete coverage earth approved local government,5,2022
,"Mars & Cars, Chips & Dips",116,2022-07-11 15:34:12,"for improved quality of sleep, raise head of your bed by about 3” or 5cm and don’t eat 3 hours before bedtime",378049,1,7,22,109,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,for improved quality of sleep raise head of your bed by about or cm and dont eat hours before bedtime,20,101,"['for', 'improved', 'quality', 'of', 'sleep', 'raise', 'head', 'of', 'your', 'bed', 'by', 'about', 'or', 'cm', 'and', 'dont', 'eat', 'hours', 'before', 'bedtime']","['improved', 'quality', 'sleep', 'raise', 'head', 'bed', 'cm', 'dont', 'eat', 'hours', 'bedtime']","['improved', 'quality', 'sleep', 'raise', 'head', 'bed', 'cm', 'dont', 'eat', 'hour', 'bedtime']",improved quality sleep raise head bed cm dont eat hour bedtime,"[('improved', 'VERB'), ('quality', 'NOUN'), ('sleep', 'NOUN'), ('raise', 'NOUN'), ('head', 'NOUN'), ('bed', 'NOUN'), ('cm', 'PROPN'), ('do', 'AUX'), ('nt', 'PART'), ('eat', 'VERB'), ('hour', 'NOUN'), ('bedtime', 'NOUN')]","[('improved', 'VERB'), ('quality', 'NOUN'), ('sleep', 'NOUN'), ('raise', 'NOUN'), ('head', 'NOUN'), ('bed', 'NOUN'), ('cm', 'PROPN'), ('do', 'AUX'), ('nt', 'PART'), ('eat', 'VERB'), ('hour', 'NOUN'), ('bedtime', 'NOUN')]",improved quality sleep raise head bed cm dont eat hour bedtime,15,2022
